X,Lagrange,Newton,Spline2,Spline3,Spline4,Spline7
2.557,-3.9099954294275583,-3.909995429427561,-1.440582,-1.532559286222222,-1.5814859370132823,-1.6917641604183022
2.558,-3.910495676911732,-3.910495676911731,-1.4409079999999999,-1.5329527039999995,-1.5819390200639982,-1.6922858505708507
2.559,-3.9109841182043534,-3.9109841182043548,-1.4412340000000001,-1.5333457715555552,-1.5823916012818255,-1.6928065570538924
2.56,-3.9114607738098703,-3.911460773809872,-1.44156,-1.533738488888888,-1.5828436803950603,-1.6933262796648259
2.561,-3.9119256642357643,-3.911925664235766,-1.4418859999999998,-1.534130855999999,-1.5832952571319985,-1.693845018202118
2.562,-3.912378809992473,-3.912378809992474,-1.4422119999999998,-1.5345228728888882,-1.5837463312209366,-1.6943627724653116
2.563,-3.912820231593319,-3.912820231593318,-1.4425379999999999,-1.534914539555555,-1.5841969023901714,-1.6948795422549874
2.564,-3.9132499495544253,-3.9132499495544257,-1.442864,-1.5353058559999995,-1.5846469703679982,-1.6953953273728222
2.565,-3.9136679843946487,-3.9136679843946474,-1.44319,-1.5356968222222216,-1.5850965348827146,-1.6959101276215773
2.566,-3.9140743566354788,-3.9140743566354788,-1.4435159999999998,-1.5360874382222218,-1.5855455956626154,-1.6964239428050418
2.567,-3.9144690868009837,-3.914469086800983,-1.443842,-1.5364777039999993,-1.5859941524359984,-1.6969367727280997
2.568,-3.9148521954177204,-3.91485219541772,-1.444168,-1.5368676195555553,-1.586442204931159,-1.6974486171966947
2.569,-3.9152237030146546,-3.9152237030146537,-1.444494,-1.5372571848888885,-1.586889752876393,-1.697959476017822
2.57,-3.9155836301230917,-3.9155836301230913,-1.44482,-1.5376463999999994,-1.587336795999998,-1.698469348999558
2.571,-3.9159319972765956,-3.9159319972765956,-1.445146,-1.5380352648888884,-1.58778333403027,-1.6989782359510328
2.572,-3.9162688250109072,-3.9162688250109063,-1.445472,-1.538423779555555,-1.5882293666955047,-1.6994861366824403
2.573,-3.91659413386387,-3.91659413386387,-1.445798,-1.538811943999999,-1.588674893723998,-1.6999930510050372
2.574,-3.916907944375361,-3.916907944375363,-1.4461239999999997,-1.5391997582222219,-1.5891199148440474,-1.700498978731122
2.575,-3.917210277087208,-3.9172102770872064,-1.44645,-1.539587222222222,-1.589564429783949,-1.7010039196740876
2.576,-3.9175011525430974,-3.917501152543096,-1.4467759999999998,-1.5399743359999993,-1.5900084382719988,-1.7015078736483527
2.577,-3.917780591288533,-3.9177805912885315,-1.4471019999999999,-1.5403610995555552,-1.590451940036492,-1.7020108404693954
2.578,-3.918048613870723,-3.918048613870721,-1.447428,-1.5407475128888883,-1.5908949348057266,-1.7025128199537654
2.579,-3.918305240838528,-3.9183052408385293,-1.447754,-1.541133576,-1.5913374223079986,-1.703013811919059
2.58,-3.9185504927423866,-3.9185504927423858,-1.44808,-1.5415192888888885,-1.5917794022716034,-1.703513816183928
2.581,-3.9187843901342148,-3.9187843901342125,-1.4484059999999999,-1.541904651555555,-1.5922208744248376,-1.704012832568075
2.582,-3.9190069535673464,-3.919006953567349,-1.448732,-1.5422896639999992,-1.592661838495998,-1.704510860892237
2.583,-3.9192182035964818,-3.919218203596481,-1.449058,-1.5426743262222216,-1.5931022942133812,-1.705007900978241
2.584,-3.9194181607775582,-3.919418160777558,-1.449384,-1.543058638222222,-1.5935422413052822,-1.705503952648931
2.585,-3.9196068456677184,-3.9196068456677207,-1.44971,-1.5434425999999992,-1.593981679499998,-1.705999015728207
2.586,-3.9197842788252304,-3.9197842788252304,-1.4500359999999999,-1.543826211555555,-1.5944206085258252,-1.7064930900410284
2.587,-3.9199504808093937,-3.9199504808093923,-1.4503620000000002,-1.5442094728888884,-1.5948590281110602,-1.706986175413388
2.588,-3.920105472180474,-3.920105472180473,-1.450688,-1.5445923839999995,-1.5952969379839983,-1.707478271672327
2.589,-3.92024927349964,-3.92024927349964,-1.4510139999999998,-1.5449749448888888,-1.5957343378729365,-1.7079693786459402
2.59,-3.9203819053288775,-3.9203819053288758,-1.4513399999999999,-1.5453571555555552,-1.5961712275061708,-1.708459496163354
2.591,-3.920503388230908,-3.920503388230907,-1.451666,-1.5457390159999997,-1.5966076066119985,-1.7089486240547473
2.592,-3.920613742769137,-3.920613742769139,-1.451992,-1.546120526222222,-1.5970434749187148,-1.7094367621513258
2.593,-3.9207129895075656,-3.920712989507567,-1.452318,-1.5465016862222214,-1.5974788321546156,-1.709923910285363
2.594,-3.9208011490107126,-3.920801149010714,-1.4526439999999998,-1.5468824959999994,-1.5979136780479979,-1.710410068290145
2.595,-3.920878241843549,-3.9208782418435497,-1.45297,-1.5472629555555555,-1.598348012327159,-1.7108952360000163
2.596,-3.920944288571428,-3.9209442885714303,-1.453296,-1.5476430648888884,-1.5987818347203935,-1.7113794132503428
2.597,-3.920999309760008,-3.920999309760008,-1.453622,-1.5480228239999994,-1.599215144955998,-1.7118625998775436
2.598,-3.921043325975168,-3.9210433259751687,-1.453948,-1.5484022328888885,-1.59964794276227,-1.712344795719058
2.599,-3.9210763577829577,-3.9210763577829564,-1.4542739999999998,-1.5487812915555548,-1.600080227867505,-1.7128260006133744
2.6,-3.921098425749506,-3.9210984257495047,-1.4546000000000001,-1.5491599999999992,-1.6005119999999988,-1.7133062144000113
2.601,-3.9211095504409568,-3.9211095504409554,-1.454926,-1.5495383582222217,-1.6009432588880474,-1.713785436919506
2.602,-3.9211097524233973,-3.921109752423395,-1.4552519999999998,-1.549916366222222,-1.6013740042599487,-1.7142636680134555
2.603,-3.921099052262782,-3.9210990522627815,-1.455578,-1.5502940239999998,-1.6018042358439986,-1.7147409075244595
2.604,-3.9210774705248634,-3.921077470524863,-1.4559039999999999,-1.550671331555555,-1.6022339533684922,-1.7152171552961737
2.605,-3.9210450277751177,-3.9210450277751185,-1.45623,-1.5510482888888886,-1.6026631565617264,-1.715692411173261
2.606,-3.9210017445786813,-3.9210017445786813,-1.456556,-1.5514248959999994,-1.6030918451519982,-1.7161666750014262
2.607,-3.920947641500264,-3.9209476415002635,-1.456882,-1.5518011528888884,-1.6035200188676035,-1.7166399466273883
2.608,-3.9208827391040875,-3.9208827391040892,-1.457208,-1.552177059555555,-1.6039476774368384,-1.7171122258989135
2.609,-3.9208070579538234,-3.9208070579538234,-1.4575339999999999,-1.5525526159999994,-1.604374820587998,-1.7175835126647656
2.61,-3.9207206186124997,-3.9207206186125028,-1.45786,-1.5529278222222218,-1.6048014480493809,-1.7180538067747713
2.611,-3.9206234416424506,-3.9206234416424515,-1.458186,-1.553302678222222,-1.6052275595492826,-1.7185231080797334
2.612,-3.9205155476052376,-3.920515547605236,-1.4585119999999998,-1.5536771839999992,-1.6056531548159985,-1.7189914164315145
2.613,-3.9203969570615684,-3.920396957061566,-1.458838,-1.554051339555555,-1.6060782335778252,-1.7194587316829764
2.614,-3.9202676905712455,-3.9202676905712464,-1.459164,-1.5544251448888886,-1.6065027955630602,-1.719925053688018
2.615,-3.920127768693095,-3.920127768693095,-1.45949,-1.5547985999999998,-1.6069268404999986,-1.7203903823015447
2.616,-3.9199772119848757,-3.919977211984875,-1.459816,-1.5551717048888882,-1.6073503681169368,-1.7208547173794853
2.617,-3.9198160410032252,-3.9198160410032252,-1.4601419999999998,-1.5555444595555548,-1.6077733781421713,-1.7213180587787922
2.618,-3.9196442763035946,-3.919644276303596,-1.4604679999999999,-1.5559168639999994,-1.6081958703039985,-1.7217804063574262
2.619,-3.9194619384401688,-3.919461938440169,-1.460794,-1.5562889182222222,-1.6086178443307144,-1.722241759974358
2.62,-3.919269047965793,-3.9192690479657952,-1.46112,-1.5566606222222217,-1.6090392999506156,-1.7227021194895928
2.621,-3.9190656254319247,-3.9190656254319265,-1.461446,-1.5570319759999993,-1.6094602368919984,-1.7231614847641255
2.622,-3.9188516913885403,-3.918851691388541,-1.4617719999999998,-1.557402979555555,-1.6098806548831588,-1.7236198556599818
2.623,-3.918627266384074,-3.9186272663840764,-1.4620980000000001,-1.5577736328888885,-1.6103005536523933,-1.724077232040194
2.624,-3.9183923709653645,-3.918392370965364,-1.462424,-1.5581439359999996,-1.610719932927998,-1.7245336137688043
2.625,-3.9181470256775586,-3.918147025677558,-1.46275,-1.5585138888888883,-1.6111387924382696,-1.7249890007108628
2.626,-3.9178912510640673,-3.917891251064066,-1.463076,-1.5588834915555552,-1.6115571319115043,-1.725443392732433
2.627,-3.917625067666481,-3.9176250676664806,-1.4634019999999999,-1.5592527439999992,-1.6119749510759984,-1.7258967897005797
2.628,-3.917348496024512,-3.9173484960245126,-1.4637280000000001,-1.5596216462222219,-1.6123922496600476,-1.726349191483377
2.629,-3.9170615566759275,-3.9170615566759257,-1.464054,-1.5599901982222217,-1.612809027391949,-1.7268005979499095
2.63,-3.9167642701564627,-3.9167642701564622,-1.4643799999999998,-1.5603583999999993,-1.613225283999998,-1.7272510089702648
2.631,-3.916456656999779,-3.91645665699978,-1.4647059999999998,-1.5607262515555549,-1.613641019212492,-1.7277004244155232
2.632,-3.9161387377373864,-3.9161387377373855,-1.465032,-1.5610937528888886,-1.6140562327577266,-1.7281488441577948
2.633,-3.9158105328985613,-3.9158105328985604,-1.465358,-1.5614609039999996,-1.614470924363998,-1.728596268070159
2.634,-3.9154720630103004,-3.9154720630103004,-1.465684,-1.5618277048888887,-1.6148850937596033,-1.7290426960267298
2.635,-3.915123348597246,-3.915123348597249,-1.4660099999999998,-1.562194155555555,-1.6152987406728379,-1.7294881279025893
2.636,-3.9147644101816255,-3.9147644101816246,-1.466336,-1.5625602559999998,-1.6157118648319981,-1.7299325635738385
2.637,-3.914395268283157,-3.9143952682831573,-1.466662,-1.5629260062222219,-1.616124465965381,-1.7303760029175703
2.638,-3.9140159434190247,-3.9140159434190247,-1.466988,-1.5632914062222216,-1.6165365438012822,-1.7308184458118787
2.639,-3.9136264561037817,-3.9136264561037803,-1.467314,-1.5636564559999995,-1.6169480980679984,-1.7312598921358533
2.64,-3.9132268268492876,-3.9132268268492885,-1.4676399999999998,-1.5640211555555554,-1.6173591284938253,-1.7317003417695704
2.641,-3.9128170761646652,-3.9128170761646643,-1.467966,-1.5643855048888886,-1.6177696348070598,-1.7321397945941102
2.642,-3.9123972245561993,-3.9123972245561984,-1.468292,-1.564749503999999,-1.6181796167359983,-1.7325782504915463
2.643,-3.9119672925272924,-3.9119672925272946,-1.4686179999999998,-1.5651131528888884,-1.6185890740089364,-1.7330157093449432
2.644,-3.911527300578413,-3.9115273005784132,-1.468944,-1.565476451555555,-1.618998006354171,-1.7334521710383535
2.645,-3.9110772692069866,-3.911077269206987,-1.4692699999999999,-1.5658393999999993,-1.6194064134999984,-1.7338876354568238
2.646,-3.910617218907369,-3.9106172189073702,-1.469596,-1.5662019982222217,-1.6198142951747143,-1.7343221024863902
2.647,-3.9101471701707724,-3.9101471701707737,-1.469922,-1.5665642462222218,-1.6202216511066156,-1.734755572014072
2.648,-3.909667143485191,-3.9096671434851906,-1.470248,-1.566926144,-1.620628481023998,-1.735188043927884
2.649,-3.909177159335336,-3.9091771593353353,-1.470574,-1.5672876915555554,-1.621034784655159,-1.7356195181168315
2.65,-3.9086772382025874,-3.9086772382025856,-1.4708999999999999,-1.567648888888888,-1.6214405617283933,-1.736049994470894
2.651,-3.9081674005649094,-3.9081674005649067,-1.471226,-1.5680097359999992,-1.6218458119719985,-1.7364794728810309
2.652,-3.907647666896793,-3.9076476668967937,-1.471552,-1.5683702328888884,-1.62225053511427,-1.7369079532392049
2.653,-3.9071180576692064,-3.9071180576692073,-1.4718779999999998,-1.5687303795555554,-1.6226547308835042,-1.737335435438348
2.654,-3.9065785933495043,-3.9065785933495074,-1.472204,-1.5690901759999996,-1.623058399007998,-1.7377619193723892
2.655,-3.9060292944013906,-3.9060292944013892,-1.47253,-1.5694496222222218,-1.6234615392160476,-1.738187404936212
2.656,-3.9054701812848154,-3.9054701812848176,-1.472856,-1.5698087182222213,-1.6238641512359488,-1.7386118920257005
2.657,-3.904901274455973,-3.9049012744559732,-1.473182,-1.570167463999999,-1.6242662347959982,-1.7390353805377194
2.658,-3.9043225943671755,-3.9043225943671755,-1.4735079999999998,-1.5705258595555551,-1.624667789624492,-1.7394578703700971
2.659,-3.9037341614668253,-3.903734161466824,-1.4738339999999999,-1.5708839048888885,-1.6250688154497266,-1.739879361421656
2.66,-3.9031359961993415,-3.903135996199341,-1.47416,-1.5712415999999996,-1.6254693119999981,-1.7402998535921745
2.661,-3.9025281190051033,-3.9025281190051038,-1.474486,-1.5715989448888887,-1.6258692790036031,-1.7407193467824222
2.662,-3.901910550320379,-3.901910550320377,-1.474812,-1.5719559395555551,-1.626268716188838,-1.7411378408941443
2.663,-3.9012833105772584,-3.9012833105772575,-1.4751379999999998,-1.5723125839999996,-1.6266676232839985,-1.7415553358300389
2.664,-3.900646420203613,-3.900646420203611,-1.475464,-1.5726688782222218,-1.6270660000173809,-1.7419718314938124
2.665,-3.8999998996230043,-3.899999899623004,-1.47579,-1.573024822222222,-1.6274638461172821,-1.7423873277901065
2.666,-3.8993437692546453,-3.899343769254645,-1.4761159999999998,-1.5733804159999991,-1.6278611613119982,-1.7428018246245576
2.667,-3.8986780495133253,-3.8986780495133253,-1.476442,-1.5737356595555552,-1.6282579453298256,-1.7432153219037532
2.668,-3.8980027608093506,-3.898002760809348,-1.4767679999999999,-1.5740905528888884,-1.6286541978990599,-1.743627819535265
2.669,-3.897317923548476,-3.897317923548477,-1.477094,-1.574445095999999,-1.6290499187479983,-1.7440393174276285
2.67,-3.896623558131866,-3.8966235581318682,-1.47742,-1.5747992888888884,-1.6294451076049365,-1.7444498154903374
2.671,-3.8959196849560063,-3.8959196849560076,-1.4777459999999998,-1.5751531315555551,-1.6298397641981714,-1.7448593136338624
2.672,-3.8952063244126554,-3.895206324412656,-1.478072,-1.575506624,-1.6302338882559986,-1.7452678117696379
2.673,-3.894483496888782,-3.894483496888781,-1.4783979999999999,-1.575859766222222,-1.6306274795067144,-1.7456753098100424
2.674,-3.8937512227665003,-3.8937512227664985,-1.478724,-1.5762125582222217,-1.6310205376786153,-1.7460818076684537
2.675,-3.893009522423012,-3.8930095224230103,-1.47905,-1.5765649999999996,-1.6314130624999983,-1.7464873052591883
2.676,-3.8922584162305482,-3.8922584162305505,-1.479376,-1.576917091555555,-1.6318050536991584,-1.7468918024975175
2.677,-3.891497924556312,-3.891497924556311,-1.479702,-1.5772688328888886,-1.6321965110043934,-1.7472952992996933
2.678,-3.8907280677623928,-3.8907280677623923,-1.480028,-1.5776202239999995,-1.6325874341439985,-1.747697795582908
2.679,-3.8899488662057418,-3.8899488662057418,-1.4803539999999997,-1.5779712648888884,-1.6329778228462701,-1.7480992912653233
2.68,-3.8891603402380905,-3.8891603402380888,-1.48068,-1.578321955555555,-1.6333676768395047,-1.748499786266057
2.681,-3.888362510205882,-3.888362510205884,-1.4810059999999998,-1.5786722959999993,-1.6337569958519982,-1.748899280505182
2.682,-3.887555396450243,-3.887555396450247,-1.4813319999999999,-1.579022286222222,-1.6341457796120475,-1.7492977739037232
2.683,-3.886739019306899,-3.8867390193069005,-1.481658,-1.5793719262222217,-1.6345340278479488,-1.7496952663836622
2.684,-3.8859133991061086,-3.8859133991061094,-1.481984,-1.5797212159999998,-1.6349217402879983,-1.7500917578679434
2.685,-3.885078556172626,-3.8850785561726267,-1.48231,-1.5800701555555552,-1.6353089166604922,-1.7504872482804479
2.686,-3.88423451082563,-3.884234510825629,-1.4826359999999998,-1.5804187448888882,-1.6356955566937268,-1.7508817375460155
2.687,-3.8833812833786614,-3.8833812833786614,-1.482962,-1.5807669839999994,-1.6360816601159982,-1.7512752255904407
2.688,-3.8825188941395714,-3.8825188941395714,-1.483288,-1.5811148728888886,-1.6364672266556028,-1.751667712340462
2.689,-3.8816473634104622,-3.8816473634104636,-1.483614,-1.5814624115555551,-1.6368522560408376,-1.7520591977237747
2.69,-3.880766711487622,-3.880766711487621,-1.48394,-1.5818095999999993,-1.637236747999998,-1.7524496816690092
2.691,-3.8798769586614688,-3.879876958661466,-1.4842659999999999,-1.5821564382222215,-1.6376207022613811,-1.7528391641057586
2.692,-3.8789781252164888,-3.8789781252164897,-1.4845920000000001,-1.5825029262222214,-1.6380041185532823,-1.753227644964546
2.693,-3.8780702314311997,-3.8780702314311997,-1.484918,-1.582849064,-1.6383869966039981,-1.7536151241768398
2.694,-3.8771532975780545,-3.877153297578053,-1.4852439999999998,-1.5831948515555552,-1.6387693361418254,-1.7540016016750841
2.695,-3.876227343923411,-3.8762273439234107,-1.48557,-1.583540288888888,-1.6391511368950602,-1.754387077392623
2.696,-3.87529239072747,-3.8752923907274703,-1.4858959999999999,-1.5838853759999996,-1.639532398591998,-1.7547715512637727
2.697,-3.874348458244213,-3.874348458244211,-1.486222,-1.5842301128888883,-1.6399131209609368,-1.7551550232237658
2.698,-3.8733955667213364,-3.873395566721337,-1.486548,-1.584574499555555,-1.640293303730171,-1.7555374932088115
2.699,-3.8724337364002186,-3.8724337364002186,-1.4868739999999998,-1.584918535999999,-1.6406729466279986,-1.7559189611560115
2.7,-3.8714629875158337,-3.8714629875158337,-1.4872,-1.5852622222222221,-1.641052049382714,-1.756299427003451
2.701,-3.8704833402967114,-3.870483340296713,-1.487526,-1.5856055582222215,-1.6414306117226158,-1.7566788906901256
2.702,-3.8694948149648853,-3.8694948149648845,-1.487852,-1.5859485439999994,-1.6418086333759985,-1.7570573521559782
2.703,-3.8684974317358116,-3.868497431735811,-1.488178,-1.5862911795555554,-1.6421861140711584,-1.7574348113418803
2.704,-3.867491210818332,-3.8674912108183337,-1.488504,-1.5866334648888882,-1.642563053536393,-1.7578112681896392
2.705,-3.866476172414623,-3.866476172414625,-1.48883,-1.5869754,-1.6429394514999984,-1.7581867226420136
2.706,-3.8654523367201183,-3.8654523367201197,-1.489156,-1.5873169848888882,-1.64331530769027,-1.7585611746426655
2.707,-3.8644197239234614,-3.864419723923464,-1.4894819999999998,-1.5876582195555549,-1.6436906218355039,-1.758934624136216
2.708,-3.8633783542064637,-3.863378354206462,-1.489808,-1.5879991039999997,-1.6440653936639982,-1.7593070710681986
2.709,-3.8623282477440184,-3.862328247744016,-1.4901339999999998,-1.5883396382222221,-1.6444396229040477,-1.7596785153850791
2.71,-3.8612694247040675,-3.8612694247040684,-1.49046,-1.5886798222222218,-1.6448133092839492,-1.7600489570342677
2.711,-3.860201905247552,-3.860201905247553,-1.490786,-1.5890196559999992,-1.645186452531998,-1.7604183959640918
2.712,-3.859125709528332,-3.859125709528332,-1.491112,-1.5893591395555555,-1.645559052376492,-1.7607868321238
2.713,-3.858040857693141,-3.8580408576931413,-1.491438,-1.5896982728888887,-1.6459311085457267,-1.7611542654635834
2.714,-3.8569473698815444,-3.8569473698815453,-1.4917639999999999,-1.5900370559999994,-1.6463026207679987,-1.7615206959345344
2.715,-3.8558452662258667,-3.8558452662258675,-1.49209,-1.5903754888888884,-1.6466735887716029,-1.761886123488702
2.716,-3.8547345668511386,-3.85473456685114,-1.492416,-1.590713571555555,-1.6470440122848378,-1.7622505480790314
2.717,-3.853615291875054,-3.853615291875055,-1.492742,-1.5910513039999996,-1.6474138910359981,-1.7626139696594136
2.718,-3.8524874614079017,-3.852487461407904,-1.493068,-1.5913886862222215,-1.6477832247533812,-1.7629763881846316
2.719,-3.85135109555252,-3.8513510955525208,-1.4933939999999999,-1.5917257182222215,-1.6481520131652818,-1.7633378036104177
2.72,-3.8502062144042295,-3.8502062144042295,-1.4937200000000002,-1.5920623999999997,-1.648520255999998,-1.7636982158934136
2.721,-3.849052838050799,-3.8490528380508,-1.494046,-1.592398731555555,-1.6488879529858256,-1.7640576249911697
2.722,-3.847890986572373,-3.847890986572372,-1.4943719999999998,-1.5927347128888885,-1.64925510385106,-1.764416030862177
2.723,-3.8467206800414253,-3.8467206800414226,-1.4946979999999999,-1.5930703439999991,-1.649621708323998,-1.7647734334658236
2.724,-3.8455419385226985,-3.8455419385226968,-1.495024,-1.5934056248888884,-1.6499877661329365,-1.7651298327624203
2.725,-3.844354782073166,-3.8443547820731667,-1.49535,-1.5937405555555548,-1.6503532770061713,-1.7654852287131955
2.726,-3.8431592307419637,-3.843159230741963,-1.495676,-1.594075135999999,-1.6507182406719982,-1.7658396212803003
2.727,-3.841955304570334,-3.841955304570334,-1.4960019999999998,-1.594409366222222,-1.6510826568587138,-1.7661930104267767
2.728,-3.8407430235915894,-3.840743023591589,-1.496328,-1.5947432462222215,-1.6514465252946153,-1.7665453961165967
2.729,-3.839522407831038,-3.8395224078310397,-1.496654,-1.595076776,-1.6518098457079984,-1.7668967783146416
2.73,-3.838293477305949,-3.8382934773059487,-1.49698,-1.5954099555555552,-1.652172617827159,-1.7672471569867034
2.731,-3.837056252025488,-3.837056252025489,-1.497306,-1.5957427848888885,-1.652534841380393,-1.7675965320994789
2.732,-3.835810751990671,-3.8358107519906683,-1.4976319999999999,-1.5960752639999995,-1.6528965160959985,-1.767944903620568
2.733,-3.834556997194296,-3.834556997194295,-1.4979580000000001,-1.5964073928888887,-1.65325764170227,-1.7682922715185083
2.734,-3.8332950076209205,-3.8332950076209196,-1.498284,-1.596739171555555,-1.6536182179275047,-1.7686386357626982
2.735,-3.832024803246779,-3.8320248032467785,-1.4986099999999998,-1.5970705999999995,-1.653978244499998,-1.7689839963234806
2.736,-3.830746404039743,-3.8307464040397434,-1.498936,-1.597401678222222,-1.6543377211480474,-1.7693283531720971
2.737,-3.8294598299592795,-3.829459829959281,-1.4992619999999999,-1.5977324062222218,-1.6546966475999487,-1.7696717062806715
2.738,-3.8281651009563764,-3.8281651009563764,-1.499588,-1.5980627839999992,-1.6550550235839983,-1.7700140556222625
2.739,-3.8268622369735024,-3.8268622369735033,-1.499914,-1.5983928115555552,-1.6554128488284916,-1.770355401170797
2.74,-3.825551257944564,-3.8255512579445647,-1.50024,-1.5987224888888885,-1.6557701230617266,-1.7706957429011418
2.741,-3.8242321837948365,-3.8242321837948374,-1.500566,-1.5990518159999998,-1.6561268460119982,-1.771035080789034
2.742,-3.8229050344409217,-3.822905034440922,-1.500892,-1.5993807928888888,-1.6564830174076035,-1.7713734148111082
2.743,-3.8215698297907004,-3.8215698297906995,-1.501218,-1.599709419555555,-1.6568386369768375,-1.7717107449449334
2.744,-3.8202265897432706,-3.82022658974327,-1.501544,-1.6000376959999998,-1.6571937044479985,-1.7720470711689305
2.745,-3.8188753341889017,-3.818875334188903,-1.5018699999999998,-1.6003656222222218,-1.6575482195493811,-1.772382393462458
2.746,-3.8175160830089934,-3.817516083008993,-1.502196,-1.6006931982222214,-1.6579021820092823,-1.7727167118057463
2.747,-3.816148856076003,-3.816148856076002,-1.502522,-1.6010204239999992,-1.658255591555998,-1.7730500261799196
2.748,-3.8147736732534083,-3.8147736732534097,-1.5028480000000002,-1.601347299555555,-1.6586084479178256,-1.7733823365670074
2.749,-3.813390554395668,-3.813390554395667,-1.503174,-1.6016738248888887,-1.6589607508230597,-1.7737136429499318
2.75,-3.811999519348144,-3.811999519348144,-1.5034999999999998,-1.6019999999999994,-1.6593124999999982,-1.7740439453125076
2.751,-3.810600587947075,-3.8106005879470732,-1.5038259999999999,-1.6023258248888883,-1.6596636951769361,-1.774373243639428
2.752,-3.8091937800195117,-3.809193780019509,-1.504152,-1.6026512995555553,-1.6600143360821709,-1.7747015379162927
2.753,-3.807779115383271,-3.807779115383271,-1.504478,-1.6029764239999995,-1.6603644224439984,-1.775028828129582
2.754,-3.806356613846897,-3.806356613846897,-1.504804,-1.6033011982222218,-1.6607139539907139,-1.7753551142666661
2.755,-3.804926295209595,-3.8049262952095946,-1.5051299999999999,-1.6036256222222214,-1.661062930450615,-1.7756803963158077
2.756,-3.8034881792611834,-3.8034881792611843,-1.505456,-1.603949695999999,-1.661411351551998,-1.7760046742661442
2.757,-3.802042285782063,-3.802042285782063,-1.505782,-1.6042734195555552,-1.661759217023159,-1.7763279481077219
2.758,-3.800588634543138,-3.8005886345431374,-1.506108,-1.6045967928888887,-1.6621065265923929,-1.776650217831453
2.759,-3.7991272453057907,-3.799127245305791,-1.506434,-1.6049198159999989,-1.6624532799879979,-1.776971483429136
2.76,-3.7976581378218266,-3.797658137821826,-1.5067599999999999,-1.6052424888888885,-1.6627994769382695,-1.7772917448934478
2.761,-3.796181331833417,-3.7961813318334166,-1.5070860000000001,-1.605564811555555,-1.6631451171715046,-1.777611002217966
2.762,-3.7946968470730553,-3.794696847073057,-1.507412,-1.605886784,-1.663490200415998,-1.7779292553971415
2.763,-3.793204703263521,-3.7932047032635205,-1.5077379999999998,-1.6062084062222217,-1.6638347264000477,-1.7782465044262925
2.764,-3.791704920117803,-3.7917049201178044,-1.5080639999999998,-1.6065296782222216,-1.6641786948519486,-1.7785627493016372
2.765,-3.7901975173390747,-3.7901975173390765,-1.50839,-1.6068505999999996,-1.6645221054999984,-1.7788779900202596
2.766,-3.7886825146206453,-3.7886825146206458,-1.508716,-1.6071711715555548,-1.6648649580724917,-1.779192226580117
2.767,-3.7871599316458924,-3.7871599316458924,-1.509042,-1.607491392888888,-1.6652072522977268,-1.7795054589800627
2.768,-3.7856297880882304,-3.7856297880882304,-1.5093679999999998,-1.6078112639999995,-1.665548987903998,-1.7798176872198117
2.769,-3.7840921036110617,-3.7840921036110617,-1.509694,-1.6081307848888886,-1.6658901646196034,-1.7801289112999448
2.77,-3.7825468978677232,-3.7825468978677224,-1.51002,-1.608449955555555,-1.6662307821728377,-1.780439131221954
2.771,-3.780994190501434,-3.7809941905014357,-1.510346,-1.6087687759999993,-1.6665708402919983,-1.7807483469881498
2.772,-3.7794340011452734,-3.7794340011452725,-1.510672,-1.6090872462222219,-1.6669103387053807,-1.7810565586017595
2.773,-3.777866349422094,-3.777866349422093,-1.5109979999999998,-1.6094053662222216,-1.6672492771412823,-1.7813637660668769
2.774,-3.776291254944502,-3.776291254944504,-1.5113240000000001,-1.6097231359999995,-1.6675876553279978,-1.7816699693884401
2.775,-3.7747087373148114,-3.7747087373148127,-1.51165,-1.610040555555555,-1.6679254729938253,-1.781975168572274
2.776,-3.7731188161249833,-3.773118816124983,-1.5119759999999998,-1.6103576248888882,-1.66826272986706,-1.7822793636250815
2.777,-3.7715215109565765,-3.771521510956576,-1.512302,-1.6106743439999995,-1.6685994256759984,-1.7825825545544158
2.778,-3.7699168413807205,-3.7699168413807205,-1.5126279999999999,-1.6109907128888885,-1.668935560148936,-1.7828847413687066
2.779,-3.7683048269580546,-3.7683048269580546,-1.512954,-1.6113067315555547,-1.669271133014171,-1.78318592407726
2.78,-3.7666854872386786,-3.766685487238678,-1.51328,-1.611622399999999,-1.669606143999998,-1.7834861026902078
2.781,-3.7650588417621127,-3.765058841762114,-1.513606,-1.6119377182222219,-1.6699405928347146,-1.7837852772185925
2.782,-3.763424910057259,-3.7634249100572603,-1.513932,-1.612252686222222,-1.6702744792466153,-1.7840834476743015
2.783,-3.76178371164234,-3.7617837116423387,-1.5142579999999999,-1.6125673039999993,-1.6706078029639984,-1.7843806140700722
2.784,-3.7601352660248533,-3.7601352660248533,-1.514584,-1.6128815715555551,-1.6709405637151589,-1.7846767764195248
2.785,-3.7584795927015393,-3.7584795927015415,-1.51491,-1.6131954888888886,-1.6712727612283933,-1.7849719347371136
2.786,-3.7568167111583355,-3.7568167111583337,-1.5152359999999998,-1.6135090559999998,-1.671604395231998,-1.7852660890381933
2.787,-3.755146640870303,-3.7551466408703016,-1.515562,-1.6138222728888882,-1.6719354654542697,-1.7855592393389368
2.788,-3.7534694013016154,-3.753469401301616,-1.515888,-1.6141351395555548,-1.6722659716235042,-1.7858513856563918
2.789,-3.751785011905501,-3.751785011905501,-1.516214,-1.6144476559999998,-1.6725959134679984,-1.7861425280084684
